,Hotel ID,Hotel Name,Hotel Address,Hotel Score,601,602,603,604,605,606,607,608,609,610,611,612,613,614,615,616,617,618,619,620,621,622,623,624,625,626,627,628,629,630,701,702,703,704,705,706,707,708,709,710,711,712,713,714,715,716,717,718,719,720,721,722,723,724,725,726,727,728,729,730,Time_Cost_NRT,Money_Cost_NRT,Time_Walk_NRT,Time_Cost_HND,Money_Cost_HND,Time_Walk_HND
111,111,GLOU Higashi Shinjuku,169-0072 도쿄 도 Shinjuku-ku Okubo 1-1-38 일본,8.1,0,140803,292869,123906,118274,118274,168963,123906,0,234915,129538,129538,140239,129538,129538,140239,0,129538,129538,0,131416,226577,161454,363501,105133,131224,993883,134098,134098,386201,654301,0,187741,141760,241376,254796,148705,0,147843,232493,157230,244659,150189,147749,238119,286394,262353,315032,466338,147749,128130,0,104596,167792,0,137987,466338,258617,182105,181990,78,26290,14,69,14436,9
112,112,Daiwa Roynet Hotel Nishi-Shinjuku PREMIER,160-0023 도쿄 도 Shinjuku-ku Nishi-shinjuku 6-12-39 일본,8.8,0,306289,0,236223,222701,235222,235222,235222,0,0,235222,210198,210198,210198,246232,0,0,222701,210198,210198,138925,226411,199786,242180,133762,112642,156197,255968,159385,0,433327,343558,165208,330455,241567,343558,128130,324516,285360,86206,316087,345397,282356,280321,0,269153,212028,86206,200878,95784,220591,178350,160346,103267,247813,256613,466338,0,178350,243983,103,31357,10,70,12428,5
113,113,Super Hotel Shinjuku Kabukicho,160-0021 도쿄 도 Shinjuku-ku Kabukicho 2-39-9 일본,8.0,0,379529,0,0,289640,0,324597,0,0,0,0,0,0,319603,334585,379529,0,0,0,0,0,0,0,0,0,214556,89175,0,0,0,0,152871,0,286910,194308,198273,0,0,0,198273,202408,229396,0,0,0,0,198273,137038,131406,0,145731,0,0,194308,198273,104644,222581,229940,199231,209364,77,26290,13,66,14436,11
114,114,634 Condo Shinjuku - Vacation STAY 01902v,169-0072 도쿄 도 Okubo 1-5-4 634 Condo Shinjuku 일본,10.0,0,626102,0,518154,518154,518154,0,518154,626102,0,0,0,0,518154,518154,626102,0,0,0,0,0,0,0,0,0,0,0,0,993883,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,76,26290,12,58,4876,12
115,115,ホテルパセラリビング東新宿,160-0022 도쿄 도 Shinjuku-ku Shinjuku 6-29-2 일본,8.5,0,387734,0,0,303444,303444,303444,303444,387734,0,0,303444,303444,303444,303444,387734,0,303444,303444,303444,140793,216472,0,0,0,133293,993883,114941,518154,0,274481,338865,168580,282638,280321,233330,140803,222219,233330,220591,466338,0,0,397063,0,0,233330,272218,225093,139462,322907,210725,253828,325047,139462,271950,267860,253828,143676,258243,77,26672,12,66,14436,6
116,116,호텔 록스(Hotel Rocks),160-0022 도쿄 도 Shinjuku-ku Shinjuku 2-10-4 일본,5.5,0,204633,204633,167086,167086,167086,167086,167086,204633,198494,167086,167086,167086,167086,167086,204633,204633,167086,167086,167086,304960,222896,112642,993883,124519,107902,75095,199395,75095,337878,110152,149814,330455,174327,0,0,248751,312639,378539,0,366661,68289,466338,0,366988,355949,0,366661,466338,170496,98562,337064,134098,280321,208809,136672,262503,140803,199231,250341,95,31357,7,56,14149,7
117,117,호텔 뉴 쇼헤이(Hotel New Shohei),160-0004 도쿄 도 Shinjuku-ku Yotsuya 1-7-9 일본,8.0,0,225284,244058,115036,187737,187737,187737,187737,206510,0,123953,187737,187737,0,0,0,0,187737,187737,187737,0,0,0,207468,249039,1014167,423159,993883,281171,993883,281605,237647,887014,288927,466338,2671729,552697,180453,466338,1581228,380167,288927,219652,2508154,605601,1447263,319340,380167,380167,304134,272031,230169,466338,2035603,380167,0,0,0,131416,146435,84,31070,8,50,6501,11
118,118,Galois Hotel Shinokubo,169-0073 도쿄 도 Shinjuku-ku Hyakunincho 2-4-9 일본,8.6,0,0,225284,159576,159576,0,159576,0,0,227631,0,0,159576,0,159576,0,225284,0,0,159576,140239,231031,308808,274096,0,374707,156197,187737,156197,292869,210725,167792,192526,0,315032,258617,233357,210725,123906,718381,201147,315032,184384,190264,229039,315032,133762,179595,718381,315032,718381,195246,244659,143619,171310,147749,152067,299229,293622,315032,70,26290,6,53,4876,6
119,119,오야도 고코치(Oyado Cocochi),169-0073 도쿄 도 Shinjuku Hyakunincho 1-4-13 일본,7.5,0,0,0,84482,84482,0,84482,140803,168963,136579,0,0,0,84482,93868,112642,140803,0,84482,84482,0,91991,110104,0,75095,257140,191568,187737,191568,244058,374707,89175,188675,141760,281605,116408,190264,353635,718381,345397,287352,186971,254796,267194,206510,0,766273,338489,346738,150189,181990,333150,315032,95784,95784,204164,159576,178350,183982,518154,74,26290,10,60,13862,7
121,121,Hotel&Co. Sagami,160-0022 도쿄 도 Shinjuku-ku Shinjuku 4-4-18 일본,6.3,0,0,0,68,289,0,0,0,0,0,0,0,0,0,0,0,0,68289,0,0,0,0,0,0,93868,168212,2343856,281605,0,0,0,0,0,0,0,0,0,0,0,0,0,69683,458791,0,0,0,887014,0,0,905116,0,0,0,0,475855,0,887014,0,0,0,76,26577,9,54,4876,9
123,123,Tokyo shinjukutei Hotel Asahi gruop 東京新宿亭ホテル,160-0023 도쿄 도 西新宿4-18-6 일본,6.7,0,0,0,93868,93868,93868,93868,93868,112642,0,93868,93868,93868,93868,103255,112642,0,93868,93868,0,102551,119588,246548,0,160515,86206,281605,675278,281605,0,147139,216273,167792,258617,223061,315032,334172,195246,311202,225093,288119,285360,157852,130745,247123,139462,274481,239460,274481,274481,128130,302619,280321,262832,233330,262503,140803,143676,605601,130458,87,28680,11,59,14531,6
124,124,Toyoko Inn Tokyo Shinjuku Kabukicho,160-0021 도쿄 도 Shinjuku-ku Kabuki-cho 2-20-15 일본,7.3,0,0,0,79788,79788,79788,79788,79788,0,0,79788,79788,79788,0,0,0,0,79788,79788,79788,481545,197124,0,0,197124,126985,197124,281171,126985,0,0,281171,101209,167086,137048,148312,247123,0,391048,125784,139845,137048,139845,447996,0,439304,125784,167086,167086,139845,140803,330323,466338,168963,137048,587827,0,336106,195246,0,78,26290,14,68,14436,10
125,125,Toyoko Inn Tokyo Shinjuku gyoemmae eki 3 ban Deguchi,160-0022 도쿄 도 Shinjyuku-ku Shinjuku 1-17-8 일본,7.9,0,0,0,84482,84482,0,0,0,0,0,84482,84482,0,0,0,0,0,84482,84482,84482,104644,0,0,0,201147,224135,197124,281171,126985,0,0,490185,101209,170496,139845,148312,240772,0,466338,125784,167086,139845,167086,0,0,0,128351,170496,170496,167086,143676,0,0,172411,139845,256613,558104,140803,0,104596,94,31357,6,58,14149,6
126,126,Hotel Rose Garden Shinjuku - Vacation STAY 72163v,160-0023 도쿄 도 Nishishinjuku 8-1-3 Hotel Rose Garden Shinjuku 일본,6.2,0,0,0,0,175421,186216,186216,207806,0,311517,197011,186216,207806,218601,250985,213203,342742,202408,191614,250985,295015,282356,112642,145731,104596,136971,68289,68289,168580,0,204633,213599,206510,2213719,272218,272218,229882,2223742,316087,277774,327582,288927,327582,316087,0,0,0,0,0,0,0,0,0,0,0,0,0,0,269153,127849,98,31357,5,57,14149,6
127,127,Hotel EL Shinjuku 6,160-0023 도쿄 도 新宿区西新宿4-37-16 일본,7.2,0,0,0,0,208763,0,0,208763,0,0,0,0,163706,163706,163706,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,87,28680,11,59,14531,6
129,129,베스트 호텔(Best Hotel),169-0073 도쿄 도  Shinjuku-ku  Hyakunincho 1-2-3  일본,7.9,0,0,0,0,91991,0,91991,91991,110765,0,91991,91991,91991,0,91991,110765,0,0,91991,0,0,93868,107902,0,0,76627,187737,268738,187737,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,72,26290,8,57,4876,8
140,140,Miyanonoki guest house,169-0074 도쿄 도  北新宿３−９−19  일본,6.0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,119588,394022,0,0,160346,168963,475855,0,0,0,905116,887014,887014,887014,887014,887014,905116,887014,141952,69683,150189,150189,68289,552697,156511,466338,150189,253445,153255,0,0,0,0,81,26672,16,60,14149,11
141,141,Shinjuku Miyabi Residence - Vacation STAY 94836,160-0004 도쿄 도  Yotsuya 4-27-15 Shinjuku Miyabi Residence  일본,9.5,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,140448,555945,552697,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,84,28298,12,57,14149,10
142,142,ONSEN RYOKAN YUEN SHINJUKU,160-0022 도쿄 도  Shinjuku 5-3-18  일본,8.6,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,290944,0,0,0,0,77,26577,10,57,4876,10
18,18,게이오 프라자 호텔 도쿄 프리미어 그랜드 (Keio Plaza Hotel Tokyo Premier Grand),160-8330 도쿄 도 Shinjuku-ku Nishishinjuku 2-2-1 일본,8.9,747699,747699,804490,713625,713625,747699,0,747699,770415,780355,713625,713625,747699,747699,747699,770415,0,713625,713625,747699,138925,138887,409477,199231,105133,128600,220208,201147,131416,206510,271122,141760,176003,187741,236548,186518,291854,206510,203829,232493,138925,192657,185859,315032,0,195246,146550,147749,147843,226779,296356,260485,167792,321461,321461,150764,137987,315032,552697,321461,80,26577,13,48,12428,8
29,29,HOTEL GROOVE SHINJUKU A PARKROYAL Hotel,160-0021 도쿄,8.7,0,0,0,0,0,0,0,0,362170,350035,350035,350035,350035,350035,350035,373371,350035,350035,350035,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,30688,8,61,4876,14
41,41,Sakura Cross Hotel Shinjuku East Annex,160-0022 도쿄 도 Shinjuku-ku Shijuku 6-23-11 일본,8.8,236548,0,0,301599,0,301599,0,301599,0,0,184165,301599,184165,184165,184165,307513,307513,0,0,0,0,350035,0,0,168580,0,93868,423159,993883,0,244058,0,0,387926,135584,0,0,0,126985,0,466338,387926,0,180453,0,2612358,135584,281605,466338,281605,180453,0,272031,302613,466338,161971,161971,209514,277582,207825,79,26577,12,56,9942,10
42,42,Kimpton Shinjuku Tokyo an IHG Hotel,160-0023 도쿄,8.7,0,0,0,0,718381,718381,718381,718381,0,890792,718381,675278,675278,675278,675278,675278,890792,675278,675278,675278,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,26577,12,61,5067,6
55,55,힐튼 도쿄 호텔(Hilton Tokyo Hotel),160-0023 도쿄 도 Shinjuku-ku Nishishinjuku 6-6-2 일본,8.3,544964,0,630681,587827,544964,544964,544964,544964,0,0,657472,0,0,0,0,0,630681,587827,544964,0,0,159576,202568,280321,75095,298168,89175,187737,993883,249039,657472,89175,239460,136672,220591,137639,248751,0,0,150189,170496,167086,170496,614608,448269,324516,466338,276260,0,214786,98562,247123,131416,0,204633,256613,569494,581853,195246,143676,83,26577,16,63,5067,8
2,2,호텔 윙 인터내셔널 프리미엄 도쿄 요츠야 (Hotel Wing International Premium Tokyo Yotsuya),160-0004 도쿄 도 Shinjuku-ku Yotsuya3-14-1 일본,8.3,132366,0,206524,121096,132366,187752,121096,145511,0,200328,154889,126722,164283,145511,164283,183055,244067,126722,132366,132366,231031,0,262832,208809,557368,216273,220687,216273,137048,281898,217624,102504,194308,245588,150180,150180,267238,136672,137038,137038,191614,229396,218601,142671,342539,400377,139835,137038,206510,206510,148705,110152,194308,198273,210725,0,239077,145731,110152,102551,78,26290,12,57,6214,8
33,33,Oakwood Apartments Nishi-Shinjuku,160-0023 도쿄 도 7-18-8 Nishi-Shinjuku Shinjuku-ku 일본,9.0,210265,0,0,0,168212,184733,168212,0,186986,0,184733,168212,0,0,0,186986,186986,168212,0,168212,0,93868,201147,0,163791,281605,239077,0,157699,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,26577,12,61,5067,6
54,54,게이오 플라자 호텔 도쿄(Keio Plaza Hotel Tokyo),160-8330 도쿄 도 Shinjuku-ku Nishishinjuku 2-2-1 일본,8.4,593718,605601,928790,546220,629350,629350,0,0,629350,668051,546220,546220,569969,558095,569969,0,688712,534346,546220,569969,276720,993883,339938,317754,336853,114519,128351,125784,356700,140803,197124,200878,165208,0,84482,251529,143676,199231,291663,103267,158733,170496,236736,274481,887014,405646,311202,212028,114529,212028,276260,0,248751,164739,243983,160346,280321,322907,552697,664588,80,26577,13,48,12428,8
58,58,오다큐 호텔 센츄리 서던 타워(Odakyu Hotel Century Southern Tower),151-8583 도쿄 도 Shibuya-ku Yoyogi 2-2-1 일본,8.7,571659,571659,0,378571,0,435362,401287,355855,355855,0,333139,333139,0,0,412645,412645,0,333139,333139,0,166894,0,271950,0,225093,105133,220303,129538,131416,0,0,350570,160346,887014,103274,103274,552697,0,282638,101209,282638,271092,664588,271092,0,154318,282638,271092,294277,664588,294277,178350,664588,313022,678151,294277,150189,178350,0,150189,76,26577,9,52,4589,8
77,77,Okubo Hotel Hawaii,169-0073 도쿄 도 1-16-6 Hyakunincho Shinjuku-ku 일본,7.8,75095,112642,122029,84482,84482,84482,84482,84482,103255,0,84482,84482,84482,84482,84482,103255,0,84482,84482,84482,289115,247813,209514,0,0,287352,234296,281605,287352,225284,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,73,26290,9,58,4876,9
90,90,City Hotel Dolphin,169-0073 도쿄 도 Shinjuku-ku Hyakunin-cho 1-4-11 일본,5.1,75095,0,0,0,0,79788,75095,75095,0,0,0,75095,75095,75095,75095,0,0,0,75095,75095,198273,946193,0,0,0,89175,126722,84482,84482,0,0,0,127849,103274,129213,905116,141952,0,0,905116,905116,887014,887014,552697,0,0,466338,153255,153255,68289,0,0,0,153255,253445,156511,69683,0,0,0,73,26290,9,58,4876,9
120,120,Nano North Shinjuku Apartment,169-0074 도쿄 도 Shinjuku-ku Kitashinjuku1-12-5 Nano Kitashinjuku 일본,6.4,0,0,192618,121653,111516,111516,111516,111516,131791,0,131791,131791,131791,131791,131791,131791,192618,131791,131791,131791,281605,491176,309766,279728,415612,219652,219652,219652,197124,150189,224135,480381,168963,139845,589321,578306,555945,641215,383227,369018,137048,581601,544964,159576,372409,1447263,544964,139845,139845,137048,552697,195246,162833,162833,172411,168963,153944,480381,159576,361637,77,26290,13,57,14531,9
130,130,도쿄 플라자 호텔 (Tokyo Plaza Hotel),169-0073 도쿄 도  Shinjuku-ku  Hyakunin-cho 2-15-1  일본,6.5,0,0,0,0,111703,0,0,0,0,0,0,0,0,0,0,0,0,0,72279,0,0,0,0,0,0,136013,0,0,0,0,0,150534,0,141760,321461,0,265610,0,262353,0,157230,130266,152067,0,0,0,466338,141760,0,0,0,0,124845,0,718381,0,157086,0,353471,0,73,26290,9,55,4876,9
131,131,인터내셔널 호텔 가부키초 (International Hotel Kabukicho),160-0021 도쿄 도  Shinjuku  Kabukicho 2-12-2  일본,6.4,0,0,0,0,75095,0,0,0,91991,0,0,75095,75095,75095,0,91991,0,75095,75095,0,0,0,160515,0,129213,993883,1014167,129213,423159,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,78,26290,14,64,14436,10
132,132,신 오쿠보 세키테이(Shin Okubo Sekitei),169-0073 도쿄 도  Shinjuku-ku Hyakunin-cho 2-1RKROYAL Hotel5-10  일본,8.4,0,0,0,0,0,89175,0,93868,0,0,0,0,89175,89175,0,0,0,93868,0,89175,0,0,0,0,95784,0,423159,0,0,0,0,887014,161971,281171,0,84290,363834,0,302613,0,0,0,271092,89175,0,0,0,101209,101209,282638,0,0,282638,0,313022,0,0,294277,0,0,73,26290,9,55,4876,9
133,133,634 Condo Shinjuku - Vacation STAY 14798v,169-0072 도쿄 도  Okubo 1-5-4 634 Condo Shinjuku  일본,10.0,0,0,0,0,0,1835127,0,1835127,2223742,0,0,0,0,1835127,0,0,0,0,0,0,0,0,0,0,0,0,0,168580,165208,0,0,219652,0,0,0,0,0,887014,466338,282638,466338,150189,466338,141952,308789,341493,181990,664588,311202,274481,0,242180,0,0,0,267860,143676,0,0,0,76,26290,12,58,4876,12
134,134,도모 호텔 (Domo Hotel),160-0022 도쿄 도  新宿区新宿七丁目27-15  일본,8.4,0,0,0,0,0,0,145496,0,0,0,145496,145496,0,145496,0,0,0,0,145496,0,284479,0,164749,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,153255,404817,466338,0,0,0,0,475855,905116,887014,887014,887014,905116,993883,1014167,0,1014167,475855,905116,0,905116,78,26672,13,59,14149,12
135,135,shinjuku lions house,160-0021 도쿄 도  新宿区歌舞伎町2丁目2-11 ライオンズマンション歌舞伎町第３  일본,6.8,0,0,0,0,0,0,0,0,0,0,0,0,0,105602,0,0,0,105602,0,0,0,0,0,0,0,0,0,0,224533,0,0,163618,168963,466338,905116,887014,905116,0,887014,224135,84482,86206,247813,469342,0,281605,103267,219652,224135,116408,0,0,466338,0,224899,243983,0,238119,0,162833,80,26672,15,60,14436,6
136,136,FLOWER TERRACE Higashi Shinjuku,160-0022 도쿄 도  新宿区新宿6-29-18 フラワーテラス東新宿  일본,9.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,308395,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,77,26672,12,61,14436,7
137,137,Kimpton Shinjuku Tokyo  an IHG Hotel,160-0023 도쿄 도  Nishishinjuku 3-4-7   일본,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,139845,350035,140239,346327,160515,0,262353,423159,993883,165959,400377,370968,210725,2459687,272218,272218,552697,2269125,185859,138925,147749,138925,152067,258617,251912,1005733,518154,147843,152067,150189,552697,195246,466338,232493,150764,321030,201147,0,810789,718381,79,26577,12,56,14531,5
139,139,HOTEL GROOVE SHINJUKU  A PARKROYAL Hotel,160-0021 도쿄 도  1-29-1 Kabukicho  Shinjuku  일본,8.7,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,159267,107902,1014167,164365,257140,187737,311616,187737,0,345819,127661,258617,187741,277103,361106,233357,147139,126435,191795,208816,138925,185859,179595,363980,172718,152067,138925,150764,254796,265610,235064,203829,181990,201147,0,363980,231127,182105,147749,81,26577,14,61,14436,10
56,56,yksi SAUNA & STAY,160-0023 도쿄 도 7-16-2 일본,8.7,210725,210725,0,124519,162833,162833,0,191568,0,0,210725,0,0,191568,153255,0,0,0,0,153255,234296,153255,0,0,246987,133762,367213,239460,201147,0,191568,233886,152067,194777,225380,152067,175722,0,258617,133762,150764,321461,180697,231127,242180,293099,258617,315032,141760,147749,233357,210725,518154,0,232493,152067,850812,272369,167622,0,79,26577,12,56,14531,5
75,75,TOKYO ICHIBAN SHINJUKU,169-0072 도쿄 도 大久保１−１−11コントーワル新宿511室 일본,8.9,272218,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,277774,0,0,0,0,0,0,993883,0,0,0,0,0,77,26290,13,59,4876,13
84,84,호텔 엠파이어 인 신주쿠(Hotel Empire in Shinjuku),169-0073 도쿄 도 Shinjuku-ku Hyakunin-cho 1-15-33 일본,6.1,91991,107949,0,0,0,73217,73217,91991,107949,0,91991,0,91991,0,0,107949,0,91991,91991,91991,86206,201147,268487,0,161078,164365,257140,76627,268738,0,380167,263582,248847,163618,82604,82604,89175,146810,160346,82604,84290,84290,101209,302613,439304,151231,82604,82604,84290,101209,302613,269153,308789,101209,306762,101209,306762,230169,552697,161971,73,26290,9,55,4876,9
122,122,season guest house,160-0023 도쿄 도 西新宿４−２４−3 일본,9.0,0,0,0,481545,0,481545,0,0,0,0,0,0,0,0,0,0,537866,481545,481545,481545,222896,195246,98562,153756,474131,111046,168212,136971,86206,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,79,26577,12,56,14531,5
34,34,헌드레드 스테이 도쿄 신주쿠(Hundred Stay Tokyo Shinjuku),169-0073 도쿄,8.8,330041,0,624225,383546,383546,330041,330041,330041,330041,380599,330041,276536,330041,330041,0,0,0,0,356700,330041,140239,146435,110765,306386,86206,0,993883,0,993883,0,107949,209364,150180,718381,294661,289153,277972,145731,195524,184509,210725,206510,272218,213203,230428,291720,272218,272218,277774,277774,261893,145214,134088,206510,1832043,194308,140793,283521,342539,211683,88,26290,13,55,4876,9
40,40,Hotel Shu,162-0067 도쿄,7.1,150377,0,194139,152067,152067,152067,0,152067,192618,221093,152067,152067,152067,152067,152067,192618,192618,152067,152067,0,294277,357179,100573,468591,93868,84482,93868,2343856,224533,196185,2096187,91991,133481,135584,160346,138351,160346,445875,135584,163618,302613,302613,82604,151231,2665671,2665671,138351,302613,302613,82604,230169,368481,126985,82604,84290,308789,84290,272031,230169,272031,102,13480,19,62,14149,15
76,76,SHINJUKU WARM VILLA I,169-0072 도쿄,7.7,194308,261893,270341,194308,194308,194308,194308,194308,261893,254036,194308,194308,194308,194308,194308,261893,261893,194308,194308,194308,993883,965504,247123,270904,325254,90995,214556,93868,119588,281605,195246,209327,718381,272218,206510,206510,718381,0,210725,210725,3150338,2039238,2762604,229882,155822,204445,1841736,3065522,266117,266117,552697,180453,272218,1832043,327582,256383,261615,153935,207468,137977,85,26290,13,59,4876,13
82,82,City Hotel Southern Cross,169-0073 도쿄,6.2,89175,98562,0,89175,89175,89175,89175,93868,98562,0,0,89175,93868,93868,89175,98562,0,93868,89175,89175,140793,107902,281605,0,163791,239077,281605,234296,229116,0,107949,213637,153245,143676,277972,272575,0,145731,180819,170024,272218,206510,241567,220591,887014,170840,225284,177411,163618,276260,397063,206510,130458,534355,160346,262832,312927,664588,890792,664588,81,26290,9,55,4876,9
94,94,Pod Select Hotel Shinjuku,160-0022 도쿄,6.8,134635,215428,236971,134635,134635,134635,150800,161571,215428,236971,134635,134635,134635,150800,161571,215428,236971,134635,134635,134635,178162,245207,204020,205170,303444,216472,161971,518154,287352,148705,309766,212473,287352,84482,282356,288119,363213,416025,194335,219652,224135,166952,338489,311202,175909,197124,103267,84482,200878,93868,271950,195246,0,93868,316087,243983,136672,153756,164270,745243,83,23518,10,53,14149,9
104,104,Hotel Yuyukan Center of Kabukicho Shinjuku,160-0021 도쿄,6.1,0,0,0,0,126985,0,0,0,175039,126985,126985,126985,126985,126985,180453,180453,126985,126985,126985,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,85,27820,8,60,14436,9
128,128,Shin-Okubo City Hotel,169-0073 도쿄,8.2,0,0,0,0,84482,0,0,0,93868,0,84482,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,81,26290,9,55,4876,9
138,138,Hotel Yuyukan Center of Kabukicho  Shinjuku,160-0021 도쿄,6.1,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,0,304960,199231,128130,269153,95784,111046,303444,119588,528728,431044,0,251098,281171,84290,887014,129213,887014,887014,466338,288406,475855,153255,466338,887014,887014,341493,68289,678151,678151,150189,181990,181990,153255,150189,69683,150189,68289,887014,563977,887014,85,27820,8,60,14436,9
